wid	startWindow	stopWindow	windowSize	geneSize	groupGenes
2206b	22	28	6	7	['AT1G55370', 'AT3G55330', 'AT2G20270', 'AT4G35770', 'AT4G24750', 'AT5G23890', 'AT1G17850']
4203b	42	45	3	10	['AT2G30950', 'AT5G20140', 'AT3G55330', 'AT3G10470', 'AT4G24750', 'AT4G01050', 'AT5G15250', 'AT1G67280', 'AT5G52780', 'AT2G27290']
38012a	38	50	12	27	['AT4G13670', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT2G43010', 'AT1G74710', 'AT2G20270', 'AT4G35770', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT2G40760', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT1G15820', 'AT5G12470', 'AT1G06690', 'AT1G15140', 'AT1G55370', 'AT2G24020', 'AT5G13120', 'AT5G16150', 'AT5G16660', 'AT3G57680']
1706b	17	23	6	13	['AT3G10470', 'AT3G10130', 'AT1G55370', 'AT1G31180', 'AT2G40760', 'AT4G39960', 'AT1G74710', 'AT5G42765', 'AT1G67280', 'AT3G26580', 'AT2G27290', 'AT5G23890', 'AT1G17850']
1021	1	22	21	4	['AT3G53560', 'AT3G26080', 'AT5G53490', 'AT1G05385']
4703c	47	50	3	56	['AT4G13670', 'AT5G13120', 'AT4G31560', 'AT1G07510', 'AT1G75690', 'AT3G26580', 'AT1G42960', 'AT1G14150', 'AT1G12250', 'AT5G19500', 'AT5G42070', 'AT2G43010', 'AT5G39830', 'AT1G74710', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G16660', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT1G51350', 'AT5G59250', 'AT4G20820', 'AT1G80030', 'AT3G10470', 'AT1G51110', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT4G13010', 'AT3G28850', 'AT1G15820', 'AT4G18370', 'AT5G19370', 'AT1G15140', 'AT1G67280', 'AT2G27290', 'AT1G66670', 'AT5G12470', 'AT1G06690', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G52220', 'AT3G47060', 'AT2G24020', 'AT2G40760', 'AT5G52970', 'AT5G16150', 'AT5G15250', 'AT3G57680', 'AT5G03455', 'AT2G26800']
905a	9	14	5	21	['AT2G17630', 'AT5G19370', 'AT2G29500', 'AT1G74710', 'AT5G13120', 'AT1G76760', 'AT3G01440', 'AT1G14150', 'AT1G18730', 'AT5G52780', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT4G37925', 'AT1G02560', 'AT4G23890', 'AT2G41330', 'AT2G26800', 'AT1G72640', 'AT5G01500', 'AT2G40400']
2906b	29	35	6	8	['AT1G29920', 'AT1G74710', 'AT3G55330', 'AT4G35770', 'AT1G42960', 'AT3G22690', 'AT2G40760', 'AT1G06690']
3004a	30	34	4	9	['AT2G01918', 'AT5G20140', 'AT5G02160', 'AT1G54050', 'AT5G15250', 'AT1G54580', 'AT4G18370', 'AT5G52780', 'AT1G14590']
2504a	25	29	4	16	['AT5G39830', 'AT1G72640', 'AT1G10170', 'AT4G31560', 'AT1G66670', 'AT1G54050', 'AT4G01050', 'AT4G39960', 'AT5G42070', 'AT1G54580', 'AT1G67280', 'AT3G26580', 'AT1G14590', 'AT1G31180', 'AT5G03455', 'AT2G40400']
3405a	34	39	5	11	['AT3G10130', 'AT3G55330', 'AT4G35770', 'AT5G13120', 'AT1G27510', 'AT4G39960', 'AT1G67280', 'AT3G15110', 'AT2G27290', 'AT4G01900', 'AT1G17850']
4603d	46	49	3	5	['AT5G42765', 'AT1G14590', 'AT1G50250', 'AT1G10170', 'AT1G79230']
39010b	39	49	10	13	['AT5G39830', 'AT4G31560', 'AT1G66670', 'AT3G47060', 'AT4G39460', 'AT1G54050', 'AT1G14150', 'AT1G18730', 'AT4G18370', 'AT3G26580', 'AT1G72640', 'AT5G03455', 'AT2G26800']
2107a	21	28	7	11	['AT2G42220', 'AT3G46780', 'AT4G39460', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G19500', 'AT5G16660', 'AT3G25480', 'AT1G50460']
3903b	39	42	3	5	['AT2G26340', 'AT1G54780', 'AT2G26550', 'AT1G65230', 'AT5G07020']
103g	1	4	3	6	['AT3G14420', 'AT4G27700', 'AT2G18790', 'AT4G33010', 'AT3G08920', 'AT2G29180']
3104b	31	35	4	18	['AT3G10470', 'AT3G10130', 'AT1G23740', 'AT1G30510', 'AT1G79450', 'AT4G20820', 'AT5G13120', 'AT5G42765', 'AT4G01050', 'AT4G39960', 'AT4G24930', 'AT1G67280', 'AT3G15110', 'AT3G26580', 'AT2G27290', 'AT1G17850', 'AT1G31180', 'AT4G01900']
35014	35	49	14	5	['AT1G72640', 'AT1G18730', 'AT5G03455', 'AT1G54050', 'AT1G66670']
4604e	46	50	4	5	['AT2G21160', 'AT3G53560', 'AT2G37230', 'AT1G03850', 'AT4G39730']
3808b	38	46	8	6	['AT2G42220', 'AT2G35040', 'AT1G52220', 'AT3G60370', 'AT2G22360', 'AT5G21430']
3908b	39	47	8	4	['AT1G14590', 'AT1G76760', 'AT1G10170', 'AT3G01440']
2603e	26	29	3	18	['AT1G29920', 'AT3G46780', 'AT2G42975', 'AT4G13010', 'AT1G07510', 'AT1G15140', 'AT1G50250', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT5G16150', 'AT3G25480', 'AT5G19500', 'AT3G57680', 'AT1G15820', 'AT1G50460', 'AT2G43010', 'AT3G24590']
603f	6	9	3	17	['AT1G29920', 'AT1G10170', 'AT3G55330', 'AT4G35770', 'AT1G07510', 'AT4G20820', 'AT1G79230', 'AT1G15820', 'AT1G42960', 'AT3G22690', 'AT2G40760', 'AT5G42070', 'AT3G57680', 'AT2G37230', 'AT5G21430', 'AT3G15360', 'AT3G24590']
6029	6	35	29	4	['AT4G37925', 'AT2G26800', 'AT2G44990', 'AT1G14150']
2608a	26	34	8	10	['AT5G39830', 'AT1G10170', 'AT4G31560', 'AT5G13120', 'AT4G39960', 'AT5G03455', 'AT1G67280', 'AT3G26580', 'AT1G72640', 'AT1G31180']
2908b	29	37	8	9	['AT1G15140', 'AT1G55370', 'AT2G20270', 'AT2G24020', 'AT1G15820', 'AT3G15360', 'AT3G57680', 'AT5G23890', 'AT2G43010']
4505b	45	50	5	8	['AT1G30510', 'AT5G62720', 'AT1G74070', 'AT5G02160', 'AT1G27510', 'AT1G31180', 'AT4G38100', 'AT2G40400']
1108	11	19	8	11	['AT2G42220', 'AT5G19500', 'AT5G53170', 'AT4G39460', 'AT1G22020', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT3G25480', 'AT5G16660', 'AT1G50460']
406b	4	10	6	5	['AT4G23890', 'AT3G26580', 'AT5G20140', 'AT4G18370', 'AT4G24750']
1704	17	21	4	8	['AT1G23740', 'AT1G10170', 'AT4G35770', 'AT1G52220', 'AT3G22690', 'AT5G42070', 'AT3G57680', 'AT1G06690']
3009a	30	39	9	8	['AT1G20810', 'AT1G74070', 'AT1G16790', 'AT1G51110', 'AT1G03850', 'AT3G26080', 'AT4G28025', 'AT2G37230']
2706b	27	33	6	19	['AT5G39830', 'AT3G10470', 'AT1G72640', 'AT1G55370', 'AT1G10170', 'AT4G31560', 'AT4G35770', 'AT3G55330', 'AT5G13120', 'AT4G39960', 'AT4G24750', 'AT2G40760', 'AT5G03455', 'AT1G67280', 'AT3G26580', 'AT2G27290', 'AT1G06690', 'AT1G31180', 'AT1G17850']
504c	5	9	4	9	['AT4G13670', 'AT1G55370', 'AT2G20270', 'AT1G52220', 'AT3G10470', 'AT1G12250', 'AT5G03455', 'AT1G80030', 'AT1G17850']
2803a	28	31	3	21	['AT5G39830', 'AT3G10470', 'AT1G72640', 'AT1G55370', 'AT1G10170', 'AT4G31560', 'AT4G35770', 'AT3G55330', 'AT5G13120', 'AT4G39960', 'AT4G24750', 'AT2G40760', 'AT5G42070', 'AT1G67280', 'AT3G15110', 'AT3G26580', 'AT2G27290', 'AT1G06690', 'AT1G31180', 'AT5G03455', 'AT1G17850']
2906c	29	35	6	5	['AT4G20820', 'AT5G42765', 'AT1G23740', 'AT4G01050', 'AT4G01900']
2805	28	33	5	20	['AT5G39830', 'AT3G10470', 'AT1G72640', 'AT1G55370', 'AT1G10170', 'AT4G31560', 'AT4G35770', 'AT3G55330', 'AT5G13120', 'AT4G39960', 'AT4G24750', 'AT2G40760', 'AT5G03455', 'AT1G67280', 'AT3G15110', 'AT3G26580', 'AT2G27290', 'AT1G06690', 'AT1G31180', 'AT1G17850']
107c	1	8	7	6	['AT1G15140', 'AT1G79450', 'AT3G53560', 'AT5G53490', 'AT3G26080', 'AT1G05385']
2404c	24	28	4	16	['AT1G29920', 'AT1G15140', 'AT2G42975', 'AT4G13010', 'AT1G07510', 'AT1G15820', 'AT2G24020', 'AT1G50250', 'AT2G43010', 'AT5G52970', 'AT2G40760', 'AT3G57680', 'AT5G12470', 'AT3G22690', 'AT3G15360', 'AT3G24590']
3204b	32	36	4	4	['AT4G20820', 'AT4G24930', 'AT1G23740', 'AT1G79230']
4009b	40	49	9	11	['AT2G35040', 'AT4G16155', 'AT1G52220', 'AT1G75690', 'AT1G22020', 'AT3G28850', 'AT2G22360', 'AT1G51350', 'AT5G59250', 'AT3G46780', 'AT5G21430']
3208a	32	40	8	6	['AT3G10470', 'AT4G01050', 'AT5G15250', 'AT1G31180', 'AT3G26580', 'AT5G52780']
34016	34	50	16	5	['AT4G20820', 'AT1G29920', 'AT1G06690', 'AT1G42960', 'AT3G22690']
4012a	4	16	12	8	['AT5G19500', 'AT5G53170', 'AT1G22020', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT4G39460', 'AT1G22450']
2105d	21	26	5	4	['AT1G42960', 'AT3G60370', 'AT4G13670', 'AT1G52220']
1806	18	24	6	4	['AT1G02560', 'AT1G76760', 'AT5G08540', 'AT2G40400']
6010a	6	16	10	5	['AT3G10470', 'AT3G10130', 'AT3G26580', 'AT1G67280', 'AT1G17850']
1107a	11	18	7	12	['AT2G42220', 'AT5G19500', 'AT5G53170', 'AT4G39460', 'AT1G22020', 'AT3G58010', 'AT4G38380', 'AT4G39730', 'AT5G16150', 'AT3G25480', 'AT5G16660', 'AT1G50460']
905b	9	14	5	4	['AT1G32500', 'AT1G16880', 'AT2G26550', 'AT5G52440']
3203c	32	35	3	43	['AT4G13670', 'AT3G46780', 'AT2G42975', 'AT1G07510', 'AT1G75690', 'AT5G19500', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT4G16155', 'AT2G20270', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT2G43010', 'AT1G51350', 'AT5G16660', 'AT4G27700', 'AT5G21430', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT2G35040', 'AT4G39460', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT1G15820', 'AT2G22360', 'AT3G15840', 'AT3G25480', 'AT5G12470', 'AT1G15140', 'AT1G55370', 'AT1G52220', 'AT2G24020', 'AT4G24750', 'AT5G16150', 'AT5G59250', 'AT3G57680', 'AT1G22450', 'AT5G35170']
27012	27	39	12	5	['AT5G19370', 'AT1G12250', 'AT1G76760', 'AT1G02560', 'AT5G01500']
4205a	42	47	5	12	['AT2G17630', 'AT2G29500', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT2G37660', 'AT1G67700', 'AT2G40100', 'AT1G02560', 'AT1G14345', 'AT4G37925', 'AT2G44990']
104e	1	5	4	15	['AT2G17630', 'AT2G30695', 'AT4G19830', 'AT1G79230', 'AT2G37660', 'AT1G54050', 'AT1G14150', 'AT1G02560', 'AT2G40100', 'AT5G15250', 'AT5G42270', 'AT2G44990', 'AT2G41330', 'AT2G26800', 'AT2G40400']
2403a	24	27	3	8	['AT1G03160', 'AT2G18790', 'AT1G80380', 'AT4G33010', 'AT5G42270', 'AT1G14345', 'AT1G56500', 'AT2G29180']
2004c	20	24	4	24	['AT2G42975', 'AT1G54500', 'AT2G43010', 'AT1G50250', 'AT2G42220', 'AT4G16155', 'AT3G58010', 'AT4G38380', 'AT1G51350', 'AT5G16660', 'AT4G27700', 'AT3G15840', 'AT1G50460', 'AT5G19500', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT2G22360', 'AT3G25480', 'AT4G39460', 'AT5G16150', 'AT5G59250', 'AT1G75690', 'AT1G22450']
31010b	31	41	10	7	['AT2G30950', 'AT3G47060', 'AT1G14150', 'AT2G40100', 'AT3G01440', 'AT4G37925', 'AT2G26800']
2905a	29	34	5	18	['AT1G29920', 'AT1G74710', 'AT1G55370', 'AT3G55330', 'AT2G20270', 'AT4G35770', 'AT2G24020', 'AT1G15820', 'AT1G42960', 'AT2G43010', 'AT2G40760', 'AT1G15140', 'AT3G57680', 'AT4G24750', 'AT3G22690', 'AT5G23890', 'AT3G15360', 'AT1G06690']
908	9	17	8	19	['AT2G17630', 'AT5G19370', 'AT2G29500', 'AT1G74710', 'AT5G13120', 'AT1G76760', 'AT1G14150', 'AT1G18730', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT2G41330', 'AT2G26800', 'AT1G72640', 'AT5G01500', 'AT2G40400']
1607b	16	23	7	33	['AT2G17630', 'AT5G02160', 'AT4G31560', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT4G04020', 'AT5G39830', 'AT2G29500', 'AT1G66670', 'AT2G40100', 'AT4G37925', 'AT1G72640', 'AT4G18370', 'AT5G19370', 'AT5G03455', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT1G14590', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT5G13120', 'AT4G24750', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
605b	6	11	5	10	['AT1G10170', 'AT3G55330', 'AT4G35770', 'AT1G07510', 'AT3G22690', 'AT2G40760', 'AT5G42070', 'AT3G57680', 'AT2G37230', 'AT3G24590']
505a	5	10	5	20	['AT3G46780', 'AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G75690', 'AT3G60370', 'AT3G58010', 'AT4G38380', 'AT5G19500', 'AT4G39460', 'AT1G51110', 'AT5G16150', 'AT1G51350', 'AT5G59250', 'AT3G25480', 'AT1G22450', 'AT3G15840', 'AT1G56500', 'AT1G22020', 'AT5G08540']
3013	3	16	13	6	['AT5G19500', 'AT1G22020', 'AT3G58010', 'AT4G38380', 'AT5G16150', 'AT1G22450']
1010a	1	11	10	6	['AT1G30510', 'AT4G31560', 'AT1G31180', 'AT4G24930', 'AT2G43010', 'AT1G14590']
3503b	35	38	3	43	['AT2G01918', 'AT5G02160', 'AT4G31560', 'AT5G62720', 'AT3G26580', 'AT1G27510', 'AT1G14150', 'AT4G39960', 'AT1G54580', 'AT1G31180', 'AT5G39830', 'AT3G10130', 'AT1G10170', 'AT4G35770', 'AT1G54050', 'AT4G01050', 'AT2G40100', 'AT4G39460', 'AT2G27290', 'AT1G14590', 'AT1G17850', 'AT3G10470', 'AT5G42765', 'AT4G18370', 'AT1G18730', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT4G01900', 'AT1G72640', 'AT2G30950', 'AT5G20140', 'AT3G55330', 'AT3G47060', 'AT5G13120', 'AT4G24750', 'AT1G66670', 'AT5G15250', 'AT3G15110', 'AT2G26800', 'AT5G03455', 'AT1G67280']
24010a	24	34	10	8	['AT5G39830', 'AT1G10170', 'AT4G31560', 'AT5G03455', 'AT1G67280', 'AT3G26580', 'AT1G72640', 'AT1G31180']
1104	11	15	4	5	['AT4G01050', 'AT4G01900', 'AT1G54050', 'AT4G31560', 'AT1G79230']
3206a	32	38	6	19	['AT2G01918', 'AT3G10130', 'AT5G02160', 'AT5G13120', 'AT3G10470', 'AT1G27510', 'AT1G54050', 'AT4G01050', 'AT4G39960', 'AT5G15250', 'AT5G42765', 'AT1G67280', 'AT3G15110', 'AT3G26580', 'AT5G52780', 'AT2G27290', 'AT4G01900', 'AT1G31180', 'AT1G17850']
35015a	35	50	15	11	['AT4G13670', 'AT1G74710', 'AT1G55370', 'AT2G20270', 'AT1G07510', 'AT5G52970', 'AT1G15820', 'AT2G40760', 'AT3G57680', 'AT2G43010', 'AT5G12470']
2307b	23	30	7	19	['AT2G17630', 'AT5G19370', 'AT3G08920', 'AT2G20260', 'AT5G62720', 'AT2G37660', 'AT1G27510', 'AT3G01440', 'AT1G14150', 'AT1G02560', 'AT5G52780', 'AT2G40100', 'AT2G44990', 'AT3G47060', 'AT5G35170', 'AT4G23890', 'AT4G37925', 'AT5G01500', 'AT2G26800']
4303b	43	46	3	7	['AT2G26550', 'AT1G79040', 'AT1G44575', 'AT3G56040', 'AT3G46610', 'AT1G71500', 'AT1G65230']
39011b	39	50	11	5	['AT1G79450', 'AT3G26080', 'AT5G53490', 'AT1G23740', 'AT4G01900']
3805b	38	43	5	7	['AT1G50450', 'AT4G19830', 'AT1G74880', 'AT1G54500', 'AT1G03090', 'AT1G67840', 'AT2G21530']
4604f	46	50	4	17	['AT1G05385', 'AT3G10130', 'AT2G42975', 'AT1G79450', 'AT4G27700', 'AT1G76760', 'AT4G24750', 'AT4G01050', 'AT4G39960', 'AT5G53490', 'AT1G54790', 'AT4G24930', 'AT1G23740', 'AT3G26080', 'AT2G01140', 'AT3G24590', 'AT4G01900']
1007	10	17	7	4	['AT3G14420', 'AT2G26360', 'AT4G25910', 'AT4G36810']
2203e	22	25	3	8	['AT2G26340', 'AT1G54780', 'AT3G21055', 'AT5G07020', 'AT5G01220', 'AT1G65230', 'AT5G08050', 'AT5G52440']
1003b	10	13	3	9	['AT1G23740', 'AT1G30510', 'AT3G55330', 'AT4G35770', 'AT2G24020', 'AT5G42070', 'AT1G10170', 'AT2G37230', 'AT5G08540']
3603a	36	39	3	36	['AT2G17630', 'AT3G10470', 'AT5G02160', 'AT4G31560', 'AT5G62720', 'AT3G26580', 'AT1G14150', 'AT1G12250', 'AT1G54580', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT4G01050', 'AT2G40100', 'AT1G80030', 'AT2G30695', 'AT2G37660', 'AT4G18370', 'AT1G67700', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT5G01500', 'AT5G19370', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT1G76760', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G08920', 'AT1G16880', 'AT1G31180', 'AT2G26800']
709c	7	16	9	5	['AT2G26340', 'AT5G08050', 'AT1G54780', 'AT1G65230', 'AT5G07020']
2308	23	31	8	17	['AT2G17630', 'AT3G08920', 'AT2G20260', 'AT5G62720', 'AT2G37660', 'AT1G27510', 'AT3G01440', 'AT1G14150', 'AT5G19370', 'AT2G40100', 'AT2G44990', 'AT3G47060', 'AT1G02560', 'AT4G23890', 'AT4G37925', 'AT5G01500', 'AT2G26800']
9012	9	21	12	17	['AT2G17630', 'AT5G19370', 'AT2G29500', 'AT1G74710', 'AT5G13120', 'AT1G14150', 'AT1G18730', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT2G41330', 'AT1G72640', 'AT5G01500', 'AT2G26800']
2010	2	12	10	4	['AT1G07510', 'AT3G55330', 'AT3G24590', 'AT4G35770']
2404d	24	28	4	10	['AT3G10470', 'AT1G55370', 'AT3G55330', 'AT2G20270', 'AT4G35770', 'AT4G24750', 'AT2G27290', 'AT1G17850', 'AT5G23890', 'AT1G06690']
2806a	28	34	6	5	['AT2G01918', 'AT1G54580', 'AT5G02160', 'AT1G54050', 'AT1G14590']
1507	15	22	7	14	['AT2G42220', 'AT4G13670', 'AT5G19500', 'AT2G42975', 'AT4G13010', 'AT4G39460', 'AT3G58010', 'AT4G38380', 'AT1G42960', 'AT5G16150', 'AT3G25480', 'AT5G16660', 'AT1G50460', 'AT5G12470']
2405a	24	29	5	10	['AT5G42765', 'AT3G10130', 'AT1G23740', 'AT1G30510', 'AT1G79450', 'AT4G20820', 'AT1G79230', 'AT1G74710', 'AT4G24930', 'AT4G01900']
4406b	44	50	6	33	['AT4G13670', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT2G43010', 'AT1G74710', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT2G40760', 'AT2G27290', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT1G15820', 'AT1G67280', 'AT5G12470', 'AT1G06690', 'AT2G30950', 'AT1G15140', 'AT1G55370', 'AT3G55330', 'AT2G24020', 'AT5G13120', 'AT1G51110', 'AT5G16150', 'AT5G16660', 'AT3G57680']
3706a	37	43	6	27	['AT4G13670', 'AT1G07510', 'AT4G20820', 'AT1G42960', 'AT4G39960', 'AT2G43010', 'AT3G10130', 'AT2G20270', 'AT4G35770', 'AT5G52970', 'AT3G22690', 'AT2G40760', 'AT2G27290', 'AT5G23890', 'AT1G17850', 'AT1G29920', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT5G12470', 'AT1G06690', 'AT1G55370', 'AT3G55330', 'AT5G13120', 'AT4G24750', 'AT3G57680', 'AT3G15110']
4505c	45	50	5	17	['AT5G39830', 'AT3G10470', 'AT5G20140', 'AT4G31560', 'AT1G66670', 'AT3G47060', 'AT4G39460', 'AT4G18370', 'AT1G14150', 'AT5G19370', 'AT1G12250', 'AT5G15250', 'AT5G42070', 'AT3G26580', 'AT1G80030', 'AT5G03455', 'AT2G26800']
2006	20	26	6	7	['AT1G20810', 'AT1G15140', 'AT2G21160', 'AT1G79450', 'AT3G53560', 'AT1G79230', 'AT4G24930']
1104a	11	15	4	13	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT2G20260', 'AT2G20270', 'AT4G24750', 'AT1G12250', 'AT5G03455', 'AT2G27290', 'AT5G35170', 'AT1G80030', 'AT5G23890']
2404e	24	28	4	5	['AT3G14420', 'AT2G26360', 'AT3G17830', 'AT3G47450', 'AT4G36810']
7016	7	23	16	8	['AT1G20810', 'AT2G37400', 'AT3G53560', 'AT1G74070', 'AT5G53490', 'AT3G26080', 'AT4G28025', 'AT2G21160']
406c	4	10	6	6	['AT1G50450', 'AT1G74880', 'AT1G67840', 'AT2G21530', 'AT4G38100', 'AT1G65260']
108d	1	9	8	5	['AT1G71500', 'AT1G79040', 'AT3G56040', 'AT1G65230', 'AT1G44575']
205f	2	7	5	6	['AT1G50450', 'AT1G74880', 'AT1G03090', 'AT1G67840', 'AT2G21530', 'AT4G38100']
2708a	27	35	8	4	['AT2G40760', 'AT1G06690', 'AT3G55330', 'AT4G35770']
31010c	31	41	10	14	['AT2G42220', 'AT2G35040', 'AT2G42975', 'AT4G13010', 'AT1G52220', 'AT1G50250', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G19500', 'AT5G16660', 'AT5G21430', 'AT3G24590']
4604g	46	50	4	5	['AT1G56500', 'AT1G72640', 'AT5G08540', 'AT1G54050', 'AT4G04020']
11020	11	31	20	5	['AT3G15840', 'AT1G51350', 'AT5G59250', 'AT4G16155', 'AT1G22450']
4105b	41	46	5	15	['AT2G42220', 'AT2G35040', 'AT3G21055', 'AT1G52220', 'AT1G75690', 'AT3G60370', 'AT3G28850', 'AT2G22360', 'AT1G51350', 'AT5G59250', 'AT3G46780', 'AT1G22450', 'AT5G21430', 'AT1G22020', 'AT4G16155']
3106	31	37	6	21	['AT2G42220', 'AT4G13670', 'AT2G35040', 'AT2G42975', 'AT4G16155', 'AT4G13010', 'AT1G52220', 'AT1G50250', 'AT3G60370', 'AT1G07510', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G52970', 'AT5G16150', 'AT5G19500', 'AT5G16660', 'AT3G24590', 'AT1G22450', 'AT5G21430', 'AT5G12470']
107d	1	8	7	5	['AT2G41330', 'AT2G40100', 'AT2G44990', 'AT1G54050', 'AT2G40400']
509a	5	14	9	6	['AT2G30695', 'AT1G03160', 'AT3G08920', 'AT2G37660', 'AT1G67700', 'AT5G42270']
1006b	10	16	6	5	['AT3G14420', 'AT2G41680', 'AT2G26360', 'AT4G25910', 'AT4G36810']
4003a	40	43	3	16	['AT2G21160', 'AT5G42765', 'AT1G23740', 'AT1G30510', 'AT1G79230', 'AT5G62720', 'AT1G79450', 'AT5G02160', 'AT5G53490', 'AT1G31180', 'AT5G35170', 'AT3G26080', 'AT4G28025', 'AT3G15360', 'AT2G37230', 'AT4G01900']
1012b	1	13	12	4	['AT4G24930', 'AT1G31180', 'AT4G31560', 'AT1G14590']
3509	35	44	9	10	['AT5G39830', 'AT4G31560', 'AT3G47060', 'AT4G18370', 'AT1G14150', 'AT2G40100', 'AT1G54580', 'AT3G01440', 'AT3G26580', 'AT2G26800']
1508c	15	23	8	32	['AT2G17630', 'AT5G02160', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT4G04020', 'AT5G39830', 'AT2G29500', 'AT1G66670', 'AT2G40100', 'AT4G37925', 'AT1G72640', 'AT4G18370', 'AT5G19370', 'AT5G03455', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT1G14590', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT5G13120', 'AT4G24750', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
405	4	9	5	5	['AT1G78915', 'AT2G21160', 'AT1G03090', 'AT2G01140', 'AT2G37400']
1012c	1	13	12	6	['AT4G16155', 'AT1G75690', 'AT1G51110', 'AT1G51350', 'AT3G15840', 'AT1G56500']
207d	2	9	7	5	['AT5G01220', 'AT3G25480', 'AT3G46780', 'AT3G21055', 'AT5G08540']
16012a	16	28	12	6	['AT1G29920', 'AT2G24020', 'AT1G07510', 'AT1G15820', 'AT5G12470', 'AT3G24590']
3010a	3	13	10	6	['AT2G29500', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT1G67700', 'AT4G37925']
2205b	22	27	5	12	['AT2G01918', 'AT5G20140', 'AT5G02160', 'AT5G13120', 'AT2G30950', 'AT4G18370', 'AT4G04020', 'AT1G18730', 'AT1G12250', 'AT5G15250', 'AT3G15110', 'AT2G41330']
3506d	35	41	6	18	['AT2G42220', 'AT2G35040', 'AT2G42975', 'AT4G13010', 'AT1G52220', 'AT1G15140', 'AT1G50250', 'AT2G24020', 'AT3G58010', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT5G19500', 'AT5G16660', 'AT4G24930', 'AT5G21430', 'AT1G50460', 'AT3G24590']
1608	16	24	8	31	['AT2G17630', 'AT5G02160', 'AT4G31560', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT5G39830', 'AT1G66670', 'AT2G40100', 'AT4G37925', 'AT1G72640', 'AT4G18370', 'AT5G19370', 'AT5G03455', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT1G14590', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT5G13120', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G26800']
32017	32	49	17	6	['AT4G16155', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT1G51350', 'AT5G59250']
40010a	40	50	10	5	['AT5G21430', 'AT1G22020', 'AT3G46780', 'AT4G16155', 'AT2G22360']
